,Time,Survival
516,258.0,0.8503905620132348
517,258.5,0.8503905620132348
518,259.0,0.8503905620132348
519,259.5,0.8503905620132348
520,260.0,0.8498163314715881
521,260.5,0.8498163314715881
522,261.0,0.8492380739235569
523,261.5,0.8492380739235569
524,262.0,0.8492380739235569
525,262.5,0.8492380739235569
526,263.0,0.8486453641114254
527,263.5,0.8480497297624368
528,264.0,0.8474535230677414
529,264.5,0.8474535230677414
530,265.0,0.8474535230677414
531,265.5,0.8474535230677414
532,266.0,0.8474535230677414
533,266.5,0.8474535230677414
534,267.0,0.8474535230677414
535,267.5,0.8474535230677414
536,268.0,0.8474535230677414
537,268.5,0.8474535230677414
538,269.0,0.8474535230677414
539,269.5,0.8474535230677414
540,270.0,0.8468249334462832
541,270.5,0.8468249334462832
542,271.0,0.8464204858718498
543,271.5,0.8461959486181968
544,272.0,0.8455640573648693
545,272.5,0.8455640573648693
546,273.0,0.8449309118228515
547,273.5,0.8449309118228515
548,274.0,0.8449309118228515
549,274.5,0.8449309118228515
550,275.0,0.8449309118228515
551,275.5,0.8449309118228515
552,276.0,0.8449309118228515
553,276.5,0.8449309118228515
554,277.0,0.8442701324358289
555,277.5,0.8442701324358289
556,278.0,0.8442701324358289
557,278.5,0.8442701324358289
558,279.0,0.8442701324358289
559,279.5,0.8442701324358289
560,280.0,0.8442701324358289
561,280.5,0.8442701324358289
562,281.0,0.8442701324358289
563,281.5,0.8435855611865791
564,282.0,0.8435855611865791
565,282.5,0.8435855611865791
566,283.0,0.8435855611865791
567,283.5,0.8435855611865791
568,284.0,0.8435855611865791
569,284.5,0.8435855611865791
570,285.0,0.8435855611865791
571,285.5,0.8435855611865791
572,286.0,0.8435855611865791
573,286.5,0.8435855611865791
574,287.0,0.8435855611865791
575,287.5,0.8435855611865791
576,288.0,0.8435855611865791
577,288.5,0.8435855611865791
578,289.0,0.8435855611865791
579,289.5,0.8435855611865791
580,290.0,0.8435855611865791
581,290.5,0.8428065667079258
582,291.0,0.8428065667079258
583,291.5,0.8428065667079258
584,292.0,0.8420136560110284
585,292.5,0.8420136560110284
586,293.0,0.8420136560110284
587,293.5,0.8420136560110284
588,294.0,0.8420136560110284
589,294.5,0.8420136560110284
590,295.0,0.8420136560110284
591,295.5,0.8420136560110284
592,296.0,0.8420136560110284
593,296.5,0.8420136560110284
594,297.0,0.8420136560110284
595,297.5,0.8420136560110284
596,298.0,0.8420136560110284
597,298.5,0.8420136560110284
598,299.0,0.8420136560110284
599,299.5,0.8420136560110284
600,300.0,0.8420136560110284
601,300.5,0.8411832763206156
602,301.0,0.8411832763206156
603,301.5,0.8411832763206156
604,302.0,0.8411832763206156
605,302.5,0.8411832763206156
606,303.0,0.8411832763206156
607,303.5,0.8411832763206156
608,304.0,0.8411832763206156
609,304.5,0.8411832763206156
610,305.0,0.8411832763206156
611,305.5,0.8411832763206156
